game_id,season,home_team,away_team,first_td_team,winner,first_td_team_won,favored_team,favored_team_prob,home_moneyline,away_moneyline,home_prob,away_prob,spread_line,opening_possession_team,home_got_ball_first,away_got_ball_first,home_scored_first_td,away_scored_first_td,is_pickem,spread_abs,favorite_won,opening_possession_scored_first,opening_possession_won
2022_10_DAL_GB,2022,GB,DAL,DAL,GB,0,DAL,0.6655518394648829,177.0,-199.0,0.3610108303249097,0.6655518394648829,-3.5,DAL,0,1,0,1,0,3.5,0,1,0
2022_10_DEN_TEN,2022,TEN,DEN,DEN,TEN,0,TEN,0.574468085106383,-135.0,122.0,0.574468085106383,0.4504504504504504,2.5,TEN,1,0,0,1,0,2.5,1,0,1
2022_10_DET_CHI,2022,CHI,DET,DET,DET,1,CHI,0.6138996138996139,-159.0,143.0,0.6138996138996139,0.411522633744856,3.0,CHI,1,0,0,1,0,3.0,0,0,0
2022_10_HOU_NYG,2022,NYG,HOU,NYG,NYG,1,NYG,0.6884735202492211,-221.0,195.0,0.6884735202492211,0.3389830508474576,5.5,HOU,0,1,1,0,0,5.5,1,0,0
2022_10_IND_LV,2022,LV,IND,IND,IND,1,LV,0.6655518394648829,-199.0,177.0,0.6655518394648829,0.3610108303249097,4.5,LV,1,0,0,1,0,4.5,0,0,0
2022_10_JAX_KC,2022,KC,JAX,KC,KC,1,KC,0.7995991983967936,-399.0,333.0,0.7995991983967936,0.23094688221709,10.0,KC,1,0,1,0,0,10.0,1,1,1
2022_10_LAC_SF,2022,SF,LAC,LAC,SF,0,SF,0.7811816192560175,-357.0,302.0,0.7811816192560175,0.2487562189054726,8.5,LAC,0,1,0,1,0,8.5,1,1,0
2022_10_MIN_BUF,2022,BUF,MIN,MIN,MIN,1,BUF,0.7252747252747253,-264.0,230.0,0.7252747252747253,0.303030303030303,6.5,BUF,1,0,0,1,0,6.5,0,0,0
2022_10_NO_PIT,2022,PIT,NO,PIT,PIT,1,PIT,0.5370370370370371,-116.0,105.0,0.5370370370370371,0.4878048780487805,1.0,PIT,1,0,1,0,1,1.0,1,1,1
2022_10_SEA_TB,2022,TB,SEA,TB,TB,1,TB,0.5798319327731093,-138.0,124.0,0.5798319327731093,0.4464285714285714,2.5,TB,1,0,1,0,0,2.5,1,1,1
2022_10_WAS_PHI,2022,PHI,WAS,PHI,WAS,0,PHI,0.8336106489184693,-501.0,405.0,0.8336106489184693,0.198019801980198,11.0,WAS,0,1,1,0,0,11.0,0,0,1
2022_11_CAR_BAL,2022,BAL,CAR,BAL,BAL,1,BAL,0.8661311914323963,-647.0,503.0,0.8661311914323963,0.165837479270315,13.0,BAL,1,0,1,0,0,13.0,1,1,1
2022_11_CHI_ATL,2022,ATL,CHI,ATL,ATL,1,ATL,0.5798319327731093,-138.0,125.0,0.5798319327731093,0.4444444444444444,3.0,ATL,1,0,1,0,0,3.0,1,1,1
2022_11_CIN_PIT,2022,PIT,CIN,CIN,CIN,1,CIN,0.6453900709219859,163.0,-182.0,0.3802281368821292,0.6453900709219859,-3.5,CIN,0,1,0,1,0,3.5,1,1,1
2022_11_CLE_BUF,2022,BUF,CLE,CLE,BUF,0,BUF,0.7792494481236203,-353.0,298.0,0.7792494481236203,0.2512562814070351,7.5,CLE,0,1,0,1,0,7.5,1,1,0
2022_11_DAL_MIN,2022,MIN,DAL,DAL,DAL,1,DAL,0.5670995670995671,118.0,-131.0,0.4587155963302752,0.5670995670995671,-1.5,MIN,1,0,0,1,1,1.5,1,0,0
2022_11_DET_NYG,2022,NYG,DET,NYG,DET,0,NYG,0.6138996138996139,-159.0,143.0,0.6138996138996139,0.411522633744856,3.0,NYG,1,0,1,0,0,3.0,0,1,0
2022_11_KC_LAC,2022,LAC,KC,LAC,KC,0,KC,0.6978851963746223,203.0,-231.0,0.33003300330033,0.6978851963746223,-5.5,KC,0,1,1,0,0,5.5,1,0,1
2022_11_LA_NO,2022,NO,LA,LA,NO,0,NO,0.5535714285714286,-124.0,112.0,0.5535714285714286,0.4716981132075472,2.5,LA,0,1,0,1,0,2.5,1,1,0
2022_11_LV_DEN,2022,DEN,LV,DEN,LV,0,DEN,0.5918367346938775,-145.0,131.0,0.5918367346938775,0.4329004329004329,2.5,LV,0,1,1,0,0,2.5,0,0,1
2022_11_NYJ_NE,2022,NE,NYJ,NE,NE,1,NE,0.6453900709219859,-182.0,163.0,0.6453900709219859,0.3802281368821292,3.5,NE,1,0,1,0,0,3.5,1,1,1
2022_11_PHI_IND,2022,IND,PHI,IND,PHI,0,PHI,0.7297297297297297,235.0,-270.0,0.2985074626865671,0.7297297297297297,-6.5,IND,1,0,1,0,0,6.5,1,1,0
2022_11_SF_ARI,2022,ARI,SF,SF,SF,1,SF,0.8084291187739464,350.0,-422.0,0.2222222222222222,0.8084291187739464,-10.0,ARI,1,0,0,1,0,10.0,1,0,0
2022_11_TEN_GB,2022,GB,TEN,TEN,TEN,1,GB,0.6309963099630996,-171.0,153.0,0.6309963099630996,0.3952569169960474,3.0,TEN,0,1,0,1,0,3.0,0,1,1
2022_11_WAS_HOU,2022,HOU,WAS,WAS,WAS,1,WAS,0.6,135.0,-150.0,0.425531914893617,0.6,-3.0,WAS,0,1,0,1,0,3.0,1,1,1
2022_12_ATL_WAS,2022,WAS,ATL,WAS,WAS,1,WAS,0.6466431095406361,-183.0,163.0,0.6466431095406361,0.3802281368821292,3.5,ATL,0,1,1,0,0,3.5,1,0,0
2022_12_BAL_JAX,2022,JAX,BAL,JAX,JAX,1,BAL,0.6212121212121212,147.0,-164.0,0.4048582995951417,0.6212121212121212,-3.5,BAL,0,1,1,0,0,3.5,0,0,0
2022_12_BUF_DET,2022,DET,BUF,DET,BUF,0,BUF,0.8046875,342.0,-412.0,0.2262443438914027,0.8046875,-10.0,DET,1,0,1,0,0,10.0,1,1,0
2022_12_CHI_NYJ,2022,NYJ,CHI,NYJ,NYJ,1,NYJ,0.7894736842105263,-375.0,315.0,0.7894736842105263,0.2409638554216867,8.5,NYJ,1,0,1,0,0,8.5,1,1,1
2022_12_CIN_TEN,2022,TEN,CIN,TEN,CIN,0,CIN,0.5121951219512195,-105.0,-105.0,0.5121951219512195,0.5121951219512195,-1.0,CIN,0,1,1,0,1,1.0,1,0,1
2022_12_DEN_CAR,2022,CAR,DEN,CAR,CAR,1,DEN,0.5370370370370371,105.0,-116.0,0.4878048780487805,0.5370370370370371,-1.0,CAR,1,0,1,0,1,1.0,0,1,1
2022_12_GB_PHI,2022,PHI,GB,PHI,PHI,1,PHI,0.7354497354497355,-278.0,241.0,0.7354497354497355,0.2932551319648094,6.5,PHI,1,0,1,0,0,6.5,1,1,1
2022_12_HOU_MIA,2022,MIA,HOU,MIA,MIA,1,MIA,0.8915401301518439,-822.0,613.0,0.8915401301518439,0.1402524544179523,14.0,HOU,0,1,1,0,0,14.0,1,0,0
2022_12_LAC_ARI,2022,ARI,LAC,ARI,LAC,0,LAC,0.576271186440678,123.0,-136.0,0.4484304932735426,0.576271186440678,-2.5,LAC,0,1,1,0,0,2.5,1,0,1
2022_12_LA_KC,2022,KC,LA,KC,KC,1,KC,0.915824915824916,-1088.0,768.0,0.915824915824916,0.1152073732718894,16.5,KC,1,0,1,0,0,16.5,1,1,1
2022_12_LV_SEA,2022,SEA,LV,SEA,LV,0,SEA,0.6621621621621622,-196.0,174.0,0.6621621621621622,0.364963503649635,4.0,LV,0,1,1,0,0,4.0,0,0,1
2022_12_NE_MIN,2022,MIN,NE,MIN,MIN,1,MIN,0.576271186440678,-136.0,123.0,0.576271186440678,0.4484304932735426,2.5,MIN,1,0,1,0,0,2.5,1,1,1
2022_12_NO_SF,2022,SF,NO,SF,SF,1,SF,0.7967479674796748,-392.0,327.0,0.7967479674796748,0.234192037470726,9.5,NO,0,1,1,0,0,9.5,1,0,0
2022_12_NYG_DAL,2022,DAL,NYG,DAL,DAL,1,DAL,0.8151571164510166,-441.0,363.0,0.8151571164510166,0.2159827213822894,10.5,NYG,0,1,1,0,0,10.5,1,0,0
2022_12_PIT_IND,2022,IND,PIT,PIT,PIT,1,IND,0.5614035087719298,-128.0,116.0,0.5614035087719298,0.4629629629629629,2.5,PIT,0,1,0,1,0,2.5,0,1,1
2022_12_TB_CLE,2022,CLE,TB,CLE,CLE,1,TB,0.6282527881040892,151.0,-169.0,0.398406374501992,0.6282527881040892,-3.0,CLE,1,0,1,0,0,3.0,0,1,1
2022_13_BUF_NE,2022,NE,BUF,NE,BUF,0,BUF,0.6491228070175439,165.0,-185.0,0.3773584905660377,0.6491228070175439,-3.5,NE,1,0,1,0,0,3.5,1,1,0
2022_13_CLE_HOU,2022,HOU,CLE,CLE,CLE,1,CLE,0.7668997668997669,280.0,-329.0,0.2631578947368421,0.7668997668997669,-7.5,HOU,1,0,0,1,0,7.5,1,0,0
2022_13_DEN_BAL,2022,BAL,DEN,BAL,BAL,1,BAL,0.7762863534675615,-347.0,294.0,0.7762863534675615,0.2538071065989847,9.5,DEN,0,1,1,0,0,9.5,1,0,0
2022_13_GB_CHI,2022,CHI,GB,CHI,GB,0,GB,0.6453900709219859,163.0,-182.0,0.3802281368821292,0.6453900709219859,-4.0,CHI,1,0,1,0,0,4.0,1,1,0
2022_13_IND_DAL,2022,DAL,IND,DAL,DAL,1,DAL,0.8214285714285714,-460.0,376.0,0.8214285714285714,0.2100840336134453,11.0,DAL,1,0,1,0,0,11.0,1,1,1
2022_13_JAX_DET,2022,DET,JAX,DET,DET,1,DET,0.5412844036697247,-118.0,107.0,0.5412844036697247,0.4830917874396135,1.0,JAX,0,1,1,0,1,1.0,1,0,0
2022_13_KC_CIN,2022,CIN,KC,CIN,CIN,1,KC,0.5689655172413793,120.0,-132.0,0.4545454545454545,0.5689655172413793,-2.5,CIN,1,0,1,0,1,2.5,0,1,1
2022_13_LAC_LV,2022,LV,LAC,LAC,LV,0,LV,0.5815899581589958,-139.0,125.0,0.5815899581589958,0.4444444444444444,2.5,LV,1,0,0,1,0,2.5,1,0,1
2022_13_MIA_SF,2022,SF,MIA,MIA,SF,0,SF,0.6894409937888198,-222.0,196.0,0.6894409937888198,0.3378378378378378,4.5,MIA,0,1,0,1,0,4.5,1,1,0
2022_13_NO_TB,2022,TB,NO,NO,TB,0,TB,0.6551724137931034,-190.0,169.0,0.6551724137931034,0.3717472118959107,3.5,TB,1,0,0,1,0,3.5,1,0,1
2022_13_NYJ_MIN,2022,MIN,NYJ,MIN,MIN,1,MIN,0.5934959349593496,-146.0,132.0,0.5934959349593496,0.4310344827586206,3.0,NYJ,0,1,1,0,0,3.0,1,0,0
2022_13_PIT_ATL,2022,ATL,PIT,PIT,PIT,1,PIT,0.5305164319248826,103.0,-113.0,0.4926108374384236,0.5305164319248826,-1.0,PIT,0,1,0,1,1,1.0,1,1,1
2022_13_SEA_LA,2022,LA,SEA,LA,SEA,0,SEA,0.7448979591836735,252.0,-292.0,0.2840909090909091,0.7448979591836735,-7.0,LA,1,0,1,0,0,7.0,1,1,0
2022_13_TEN_PHI,2022,PHI,TEN,PHI,PHI,1,PHI,0.6805111821086262,-213.0,189.0,0.6805111821086262,0.3460207612456747,5.0,PHI,1,0,1,0,0,5.0,1,1,1
2022_13_WAS_NYG,2022,NYG,WAS,WAS,,0,WAS,0.5535714285714286,113.0,-124.0,0.4694835680751174,0.5535714285714286,-2.5,NYG,1,0,0,1,1,2.5,0,0,0
2022_14_BAL_PIT,2022,PIT,BAL,BAL,BAL,1,PIT,0.5535714285714286,-124.0,112.0,0.5535714285714286,0.4716981132075472,1.5,BAL,0,1,0,1,0,1.5,0,1,1
2022_14_CAR_SEA,2022,SEA,CAR,CAR,CAR,1,SEA,0.6666666666666666,-200.0,178.0,0.6666666666666666,0.3597122302158273,3.5,CAR,0,1,0,1,0,3.5,0,1,1
2022_14_CLE_CIN,2022,CIN,CLE,CIN,CIN,1,CIN,0.6710526315789473,-204.0,181.0,0.6710526315789473,0.3558718861209964,4.5,CIN,1,0,1,0,0,4.5,1,1,1
2022_14_HOU_DAL,2022,DAL,HOU,DAL,DAL,1,DAL,0.931740614334471,-1365.0,918.0,0.931740614334471,0.0982318271119842,17.0,DAL,1,0,1,0,0,17.0,1,1,1
2022_14_JAX_TEN,2022,TEN,JAX,TEN,JAX,0,TEN,0.6282527881040892,-169.0,151.0,0.6282527881040892,0.398406374501992,3.0,TEN,1,0,1,0,0,3.0,0,1,0
2022_14_KC_DEN,2022,DEN,KC,KC,KC,1,KC,0.7975708502024291,329.0,-394.0,0.2331002331002331,0.7975708502024291,-8.5,KC,0,1,0,1,0,8.5,1,1,1
2022_14_LV_LA,2022,LA,LV,LV,LA,0,LV,0.7389033942558747,245.0,-283.0,0.2898550724637681,0.7389033942558747,-6.5,LV,0,1,0,1,0,6.5,0,1,0
2022_14_MIA_LAC,2022,LAC,MIA,LAC,LAC,1,MIA,0.6197718631178707,146.0,-163.0,0.4065040650406504,0.6197718631178707,-3.0,MIA,0,1,1,0,0,3.0,0,0,0
2022_14_MIN_DET,2022,DET,MIN,DET,DET,1,DET,0.5689655172413793,-132.0,119.0,0.5689655172413793,0.45662100456621,2.5,DET,1,0,1,0,0,2.5,1,1,1
2022_14_NE_ARI,2022,ARI,NE,NE,NE,1,NE,0.5555555555555556,113.0,-125.0,0.4694835680751174,0.5555555555555556,-2.0,ARI,1,0,0,1,1,2.0,1,0,0
2022_14_NYJ_BUF,2022,BUF,NYJ,BUF,BUF,1,BUF,0.7991967871485943,-398.0,332.0,0.7991967871485943,0.2314814814814814,10.0,BUF,1,0,1,0,0,10.0,1,1,1
2022_14_PHI_NYG,2022,NYG,PHI,PHI,PHI,1,PHI,0.7512437810945274,260.0,-302.0,0.2777777777777778,0.7512437810945274,-7.5,NYG,1,0,0,1,0,7.5,1,0,0
2022_14_TB_SF,2022,SF,TB,SF,SF,1,SF,0.6621621621621622,-196.0,175.0,0.6621621621621622,0.3636363636363636,3.5,SF,1,0,1,0,0,3.5,1,1,1
2022_15_ARI_DEN,2022,DEN,ARI,DEN,DEN,1,DEN,0.5475113122171946,-121.0,110.0,0.5475113122171946,0.4761904761904761,1.5,DEN,1,0,1,0,1,1.5,1,1,1
2022_15_ATL_NO,2022,NO,ATL,NO,NO,1,NO,0.6978851963746223,-231.0,203.0,0.6978851963746223,0.33003300330033,5.0,NO,1,0,1,0,0,5.0,1,1,1
2022_15_BAL_CLE,2022,CLE,BAL,CLE,CLE,1,CLE,0.6078431372549019,-155.0,139.0,0.6078431372549019,0.4184100418410041,2.5,CLE,1,0,1,0,0,2.5,1,1,1
2022_15_CIN_TB,2022,TB,CIN,TB,CIN,0,CIN,0.6254681647940075,150.0,-167.0,0.4,0.6254681647940075,-3.5,CIN,0,1,1,0,0,3.5,1,0,1
2022_15_DAL_JAX,2022,JAX,DAL,DAL,JAX,0,DAL,0.6527777777777778,168.0,-188.0,0.373134328358209,0.6527777777777778,-4.0,DAL,0,1,0,1,0,4.0,0,1,0
2022_15_DET_NYJ,2022,NYJ,DET,DET,DET,1,NYJ,0.5689655172413793,-132.0,120.0,0.5689655172413793,0.4545454545454545,2.0,DET,0,1,0,1,0,2.0,0,1,1
2022_15_IND_MIN,2022,MIN,IND,IND,MIN,0,MIN,0.6527777777777778,-188.0,168.0,0.6527777777777778,0.373134328358209,3.5,IND,0,1,0,1,0,3.5,1,1,0
2022_15_KC_HOU,2022,HOU,KC,HOU,KC,0,KC,0.8830409356725146,572.0,-755.0,0.1488095238095238,0.8830409356725146,-14.5,HOU,1,0,1,0,0,14.5,1,1,0
2022_15_LA_GB,2022,GB,LA,GB,GB,1,GB,0.7807017543859649,-356.0,301.0,0.7807017543859649,0.2493765586034912,8.0,LA,0,1,1,0,0,8.0,1,0,0
2022_15_MIA_BUF,2022,BUF,MIA,BUF,BUF,1,BUF,0.7619047619047619,-320.0,273.0,0.7619047619047619,0.2680965147453083,7.0,MIA,0,1,1,0,0,7.0,1,0,0
2022_15_NE_LV,2022,LV,NE,LV,LV,1,LV,0.5633187772925764,-129.0,117.0,0.5633187772925764,0.4608294930875576,1.0,LV,1,0,1,0,0,1.0,1,1,1
2022_15_NYG_WAS,2022,WAS,NYG,NYG,NYG,1,WAS,0.66996699669967,-203.0,180.0,0.66996699669967,0.3571428571428571,4.5,WAS,1,0,0,1,0,4.5,0,0,0
2022_15_PHI_CHI,2022,CHI,PHI,CHI,PHI,0,PHI,0.7942386831275721,323.0,-386.0,0.2364066193853428,0.7942386831275721,-8.5,CHI,1,0,1,0,0,8.5,1,1,0
2022_15_PIT_CAR,2022,CAR,PIT,PIT,PIT,1,CAR,0.5918367346938775,-145.0,130.0,0.5918367346938775,0.4347826086956521,2.5,CAR,1,0,0,1,0,2.5,0,0,0
2022_15_SF_SEA,2022,SEA,SF,SF,SF,1,SF,0.6282527881040892,152.0,-169.0,0.3968253968253968,0.6282527881040892,-3.0,SEA,1,0,0,1,0,3.0,1,0,0
2022_15_TEN_LAC,2022,LAC,TEN,LAC,LAC,1,LAC,0.6124031007751938,-158.0,142.0,0.6124031007751938,0.4132231404958678,3.0,TEN,0,1,1,0,0,3.0,1,0,0
2022_16_ATL_BAL,2022,BAL,ATL,BAL,BAL,1,BAL,0.732620320855615,-274.0,238.0,0.732620320855615,0.2958579881656805,6.5,BAL,1,0,1,0,0,6.5,1,1,1
2022_16_BUF_CHI,2022,CHI,BUF,CHI,BUF,0,BUF,0.782608695652174,304.0,-360.0,0.2475247524752475,0.782608695652174,-8.0,CHI,1,0,1,0,0,8.0,1,1,0
2022_16_CIN_NE,2022,NE,CIN,CIN,CIN,1,CIN,0.601593625498008,136.0,-151.0,0.423728813559322,0.601593625498008,-3.0,CIN,0,1,0,1,0,3.0,1,1,1
2022_16_DEN_LA,2022,LA,DEN,LA,LA,1,DEN,0.6336996336996337,155.0,-173.0,0.392156862745098,0.6336996336996337,-3.0,LA,1,0,1,0,0,3.0,0,1,1
2022_16_DET_CAR,2022,CAR,DET,CAR,CAR,1,DET,0.5633187772925764,117.0,-129.0,0.4608294930875576,0.5633187772925764,-2.5,CAR,1,0,1,0,1,2.5,0,1,1
2022_16_GB_MIA,2022,MIA,GB,MIA,GB,0,MIA,0.6453900709219859,-182.0,163.0,0.6453900709219859,0.3802281368821292,3.5,MIA,1,0,1,0,0,3.5,0,1,0
2022_16_HOU_TEN,2022,TEN,HOU,TEN,HOU,0,TEN,0.6296296296296297,-170.0,153.0,0.6296296296296297,0.3952569169960474,3.0,TEN,1,0,1,0,0,3.0,0,1,0
2022_16_JAX_NYJ,2022,NYJ,JAX,JAX,JAX,1,NYJ,0.576271186440678,-136.0,123.0,0.576271186440678,0.4484304932735426,2.5,JAX,0,1,0,1,0,2.5,0,1,1
2022_16_LAC_IND,2022,IND,LAC,LAC,LAC,1,LAC,0.6491228070175439,165.0,-185.0,0.3773584905660377,0.6491228070175439,-3.5,IND,1,0,0,1,0,3.5,1,0,0
2022_16_LV_PIT,2022,PIT,LV,LV,PIT,0,PIT,0.5850622406639004,-141.0,127.0,0.5850622406639004,0.4405286343612334,2.5,LV,0,1,0,1,0,2.5,1,1,0
2022_16_NO_CLE,2022,CLE,NO,CLE,NO,0,CLE,0.6441281138790036,-181.0,162.0,0.6441281138790036,0.3816793893129771,3.0,CLE,1,0,1,0,0,3.0,0,1,0
2022_16_NYG_MIN,2022,MIN,NYG,MIN,MIN,1,MIN,0.6825396825396826,-215.0,191.0,0.6825396825396826,0.3436426116838488,4.5,MIN,1,0,1,0,0,4.5,1,1,1
2022_16_PHI_DAL,2022,DAL,PHI,PHI,DAL,0,DAL,0.6666666666666666,-200.0,178.0,0.6666666666666666,0.3597122302158273,4.0,PHI,0,1,0,1,0,4.0,1,1,0
2022_16_SEA_KC,2022,KC,SEA,KC,KC,1,KC,0.8171846435100548,-447.0,367.0,0.8171846435100548,0.2141327623126338,10.5,KC,1,0,1,0,0,10.5,1,1,1
2022_16_TB_ARI,2022,ARI,TB,ARI,TB,0,TB,0.7619047619047619,273.0,-320.0,0.2680965147453083,0.7619047619047619,-7.5,TB,0,1,1,0,0,7.5,1,0,1
2022_16_WAS_SF,2022,SF,WAS,SF,SF,1,SF,0.7361477572559367,-279.0,241.0,0.7361477572559367,0.2932551319648094,6.5,WAS,0,1,1,0,0,6.5,1,0,0
2022_17_ARI_ATL,2022,ATL,ARI,ATL,ATL,1,ATL,0.7361477572559367,-279.0,241.0,0.7361477572559367,0.2932551319648094,7.0,ARI,0,1,1,0,0,7.0,1,0,0
2022_17_CAR_TB,2022,TB,CAR,CAR,TB,0,TB,0.647887323943662,-184.0,164.0,0.647887323943662,0.3787878787878788,3.5,CAR,0,1,0,1,0,3.5,1,1,0
2022_17_CHI_DET,2022,DET,CHI,CHI,DET,0,DET,0.6865203761755486,-219.0,194.0,0.6865203761755486,0.3401360544217687,4.5,CHI,0,1,0,1,0,4.5,1,1,0
2022_17_CLE_WAS,2022,WAS,CLE,WAS,CLE,0,WAS,0.5391705069124424,-117.0,106.0,0.5391705069124424,0.4854368932038835,1.0,CLE,0,1,1,0,1,1.0,0,0,1
2022_17_DAL_TEN,2022,TEN,DAL,DAL,DAL,1,DAL,0.8810939357907254,563.0,-741.0,0.1508295625942684,0.8810939357907254,-14.0,DAL,0,1,0,1,0,14.0,1,1,1
2022_17_DEN_KC,2022,KC,DEN,KC,KC,1,KC,0.8766954377311961,-711.0,544.0,0.8766954377311961,0.15527950310559,13.5,DEN,0,1,1,0,0,13.5,1,0,0
2022_17_IND_NYG,2022,NYG,IND,NYG,NYG,1,NYG,0.6960486322188449,-229.0,202.0,0.6960486322188449,0.3311258278145695,5.5,IND,0,1,1,0,0,5.5,1,0,0
2022_17_JAX_HOU,2022,HOU,JAX,JAX,JAX,1,JAX,0.6515679442508711,167.0,-187.0,0.3745318352059925,0.6515679442508711,-3.5,HOU,1,0,0,1,0,3.5,1,0,0
2022_17_LA_LAC,2022,LAC,LA,LAC,LAC,1,LAC,0.7389033942558747,-283.0,244.0,0.7389033942558747,0.2906976744186046,6.5,LA,0,1,1,0,0,6.5,1,0,0
2022_17_MIA_NE,2022,NE,MIA,NE,NE,1,NE,0.6153846153846154,-160.0,144.0,0.6153846153846154,0.4098360655737705,3.0,MIA,0,1,1,0,0,3.0,1,0,0
2022_17_MIN_GB,2022,GB,MIN,GB,GB,1,GB,0.6336996336996337,-173.0,155.0,0.6336996336996337,0.392156862745098,3.0,MIN,0,1,1,0,0,3.0,1,0,0
2022_17_NO_PHI,2022,PHI,NO,NO,NO,1,PHI,0.6923076923076923,-225.0,198.0,0.6923076923076923,0.3355704697986577,5.5,NO,0,1,0,1,0,5.5,0,1,1
2022_17_NYJ_SEA,2022,SEA,NYJ,SEA,SEA,1,NYJ,0.5305164319248826,102.0,-113.0,0.495049504950495,0.5305164319248826,-1.0,SEA,1,0,1,0,1,1.0,0,1,1
2022_17_PIT_BAL,2022,BAL,PIT,BAL,PIT,0,BAL,0.5475113122171946,-121.0,110.0,0.5475113122171946,0.4761904761904761,1.0,PIT,0,1,1,0,1,1.0,0,0,1
2022_17_SF_LV,2022,LV,SF,LV,SF,0,SF,0.8191681735985533,371.0,-453.0,0.2123142250530785,0.8191681735985533,-10.0,LV,1,0,1,0,0,10.0,1,1,0
2022_18_ARI_SF,2022,SF,ARI,ARI,SF,0,SF,0.9138673557278209,-1061.0,753.0,0.9138673557278209,0.1172332942555685,14.0,ARI,0,1,0,1,0,14.0,1,1,0
2022_18_BAL_CIN,2022,CIN,BAL,CIN,CIN,1,CIN,0.8577524893314367,-603.0,474.0,0.8577524893314367,0.1742160278745644,11.0,BAL,0,1,1,0,0,11.0,1,0,0
2022_18_CAR_NO,2022,NO,CAR,NO,CAR,0,NO,0.6415770609318996,-179.0,160.0,0.6415770609318996,0.3846153846153846,3.5,NO,1,0,1,0,0,3.5,0,1,0
2022_18_CLE_PIT,2022,PIT,CLE,CLE,PIT,0,PIT,0.5867768595041323,-142.0,128.0,0.5867768595041323,0.4385964912280701,2.5,CLE,0,1,0,1,0,2.5,1,1,0
2022_18_DAL_WAS,2022,WAS,DAL,WAS,WAS,1,DAL,0.7619047619047619,274.0,-320.0,0.267379679144385,0.7619047619047619,-7.5,DAL,0,1,1,0,0,7.5,0,0,0
2022_18_DET_GB,2022,GB,DET,DET,DET,1,GB,0.7319034852546917,-273.0,237.0,0.7319034852546917,0.2967359050445103,5.5,GB,1,0,0,1,0,5.5,0,0,0
2022_18_HOU_IND,2022,IND,HOU,HOU,HOU,1,IND,0.5867768595041323,-142.0,128.0,0.5867768595041323,0.4385964912280701,3.0,HOU,0,1,0,1,0,3.0,0,1,1
2022_18_KC_LV,2022,LV,KC,KC,KC,1,KC,0.8027613412228797,338.0,-407.0,0.228310502283105,0.8027613412228797,-9.0,KC,0,1,0,1,0,9.0,1,1,1
2022_18_LAC_DEN,2022,DEN,LAC,LAC,DEN,0,DEN,0.7175141242937854,-254.0,222.0,0.7175141242937854,0.3105590062111801,6.0,LAC,0,1,0,1,0,6.0,1,1,0
2022_18_LA_SEA,2022,SEA,LA,LA,SEA,0,SEA,0.691358024691358,-224.0,198.0,0.691358024691358,0.3355704697986577,5.5,SEA,1,0,0,1,0,5.5,1,0,1
2022_18_MIN_CHI,2022,CHI,MIN,MIN,MIN,1,MIN,0.7222222222222222,227.0,-260.0,0.3058103975535168,0.7222222222222222,-6.5,CHI,1,0,0,1,0,6.5,1,0,0
2022_18_NE_BUF,2022,BUF,NE,BUF,BUF,1,BUF,0.7885835095137421,-373.0,314.0,0.7885835095137421,0.2415458937198067,8.0,BUF,1,0,1,0,0,8.0,1,1,1
2022_18_NYG_PHI,2022,PHI,NYG,PHI,PHI,1,PHI,0.9260355029585798,-1252.0,858.0,0.9260355029585798,0.104384133611691,16.5,NYG,0,1,1,0,0,16.5,1,0,0
2022_18_TB_ATL,2022,ATL,TB,TB,ATL,0,ATL,0.7014925373134329,-235.0,207.0,0.7014925373134329,0.3257328990228013,6.0,TB,0,1,0,1,0,6.0,1,1,0
2022_18_TEN_JAX,2022,JAX,TEN,TEN,JAX,0,JAX,0.7222222222222222,-260.0,227.0,0.7222222222222222,0.3058103975535168,6.0,TEN,0,1,0,1,0,6.0,1,1,0
2023_01_ARI_WAS,2023,WAS,ARI,WAS,WAS,1,WAS,0.7727272727272727,-340.0,270.0,0.7727272727272727,0.2702702702702703,7.0,WAS,1,0,1,0,0,7.0,1,1,1
2023_01_BUF_NYJ,2023,NYJ,BUF,BUF,NYJ,0,BUF,0.574468085106383,114.0,-135.0,0.4672897196261682,0.574468085106383,-2.5,BUF,0,1,0,1,1,2.5,0,1,0
2023_01_CAR_ATL,2023,ATL,CAR,ATL,ATL,1,ATL,0.6575342465753424,-192.0,160.0,0.6575342465753424,0.3846153846153846,3.5,ATL,1,0,1,0,0,3.5,1,1,1
2023_01_CIN_CLE,2023,CLE,CIN,CLE,CLE,1,CIN,0.5283018867924528,-108.0,-112.0,0.5192307692307693,0.5283018867924528,-1.0,CIN,0,1,1,0,1,1.0,0,0,0
2023_01_DAL_NYG,2023,NYG,DAL,DAL,DAL,1,DAL,0.6296296296296297,142.0,-170.0,0.4132231404958678,0.6296296296296297,-3.5,NYG,1,0,0,1,0,3.5,1,0,0
2023_01_DET_KC,2023,KC,DET,DET,DET,1,KC,0.6644295302013423,-198.0,164.0,0.6644295302013423,0.3787878787878788,4.0,DET,0,1,0,1,0,4.0,0,1,1
2023_01_GB_CHI,2023,CHI,GB,GB,GB,1,CHI,0.5412844036697247,-118.0,-102.0,0.5412844036697247,0.504950495049505,1.0,CHI,1,0,0,1,1,1.0,0,0,0
2023_01_HOU_BAL,2023,BAL,HOU,BAL,BAL,1,BAL,0.8333333333333334,-500.0,380.0,0.8333333333333334,0.2083333333333333,9.5,BAL,1,0,1,0,0,9.5,1,1,1
