game_id,first_td_team_x,td_player_name,play_type,first_td_game_seconds_remaining,first_td_qtr,first_td_quarter_seconds_remaining,season,home_team,away_team,home_score,away_score,winner,home_moneyline,away_moneyline,home_prob,away_prob,favored_team,favored_team_prob,spread_line,opening_possession_team,first_td_team_won,home_got_ball_first,away_got_ball_first,home_scored_first_td,away_scored_first_td,is_pickem,spread_abs,favorite_won,opening_possession_scored_first,opening_possession_won,first_td_minutes_remaining,kalshi_ticker,pregame_home_prob_kalshi,pregame_away_prob_kalshi,first_td_timestamp,first_td_team_y,post_td_home_prob_kalshi,post_td_away_prob_kalshi,prob_change_home,prob_change_away,data_quality_flag,kalshi_vs_vegas_home_diff,kalshi_vs_vegas_away_diff,kalshi_vs_vegas_home_abs_diff,kalshi_vs_vegas_away_abs_diff,kalshi_first_td_impact_home,kalshi_first_td_impact_away,kalshi_total_prob_change,has_kalshi_data,has_complete_kalshi_data,kalshi_era
2021_02_NE_NYJ,NE,J.White,run,2762.0,1.0,62.0,2021,NYJ,NE,6.0,25.0,NE,207.0,-235.0,0.3257328990228013,0.7014925373134329,NE,0.7014925373134329,-5.5,NE,1,0,1,0,1,0,5.5,1,1,1,46.03,,,,,,,,,,,,,,,,,,0,0,1
2021_02_SF_PHI,SF,J.Jennings,pass,1817.0,2.0,17.0,2021,PHI,SF,11.0,17.0,SF,130.0,-144.0,0.4347826086956521,0.5901639344262295,SF,0.5901639344262295,-3.0,SF,1,0,1,0,1,0,3.0,1,1,1,30.28,,,,,,,,,,,,,,,,,,0,0,1
2021_02_LV_PIT,PIT,J.Smith-Schuster,run,2189.0,2.0,389.0,2021,PIT,LV,17.0,26.0,LV,-228.0,201.0,0.6951219512195121,0.3322259136212624,PIT,0.6951219512195121,5.5,PIT,0,1,0,1,0,0,5.5,0,1,0,36.48,,,,,,,,,,,,,,,,,,0,0,1
2021_02_MIN_ARI,MIN,K.Osborn,pass,3567.0,1.0,867.0,2021,ARI,MIN,34.0,33.0,ARI,-191.0,170.0,0.6563573883161512,0.3703703703703703,ARI,0.6563573883161512,4.0,MIN,0,0,1,0,1,0,4.0,1,1,0,59.45,,,,,,,,,,,,,,,,,,0,0,1
2021_02_ATL_TB,TB,R.Gronkowski,pass,3448.0,1.0,748.0,2021,TB,ATL,48.0,25.0,TB,-772.0,582.0,0.8853211009174312,0.1466275659824047,TB,0.8853211009174312,13.5,TB,1,1,0,1,0,0,13.5,1,1,1,57.47,,,,,,,,,,,,,,,,,,0,0,1
2021_02_DAL_LAC,DAL,T.Pollard,run,3194.0,1.0,494.0,2021,LAC,DAL,17.0,20.0,DAL,-150.0,135.0,0.6,0.425531914893617,LAC,0.6,3.0,DAL,1,0,1,0,1,0,3.0,0,1,1,53.23,,,,,,,,,,,,,,,,,,0,0,1
2021_02_TEN_SEA,SEA,T.Lockett,pass,2207.0,2.0,407.0,2021,SEA,TEN,30.0,33.0,TEN,-286.0,247.0,0.7409326424870466,0.2881844380403458,SEA,0.7409326424870466,6.5,SEA,0,1,0,1,0,0,6.5,0,1,0,36.78,,,,,,,,,,,,,,,,,,0,0,1
2021_02_KC_BAL,KC,T.Mathieu,pass,3559.0,1.0,859.0,2021,BAL,KC,36.0,35.0,BAL,153.0,-171.0,0.3952569169960474,0.6309963099630996,KC,0.6309963099630996,-3.5,BAL,0,1,0,0,1,0,3.5,0,0,1,59.32,,,,,,,,,,,,,,,,,,0,0,1
2021_02_DET_GB,DET,Q.Cephus,pass,3342.0,1.0,642.0,2021,GB,DET,35.0,17.0,GB,-494.0,400.0,0.8316498316498316,0.2,GB,0.8316498316498316,11.5,DET,0,0,1,0,1,0,11.5,1,1,0,55.7,,,,,,,,,,,,,,,,,,0,0,1
2021_03_CAR_HOU,CAR,S.Darnold,run,3101.0,1.0,401.0,2021,HOU,CAR,9.0,24.0,CAR,348.0,-420.0,0.2232142857142857,0.8076923076923077,CAR,0.8076923076923077,-8.0,CAR,1,0,1,0,1,0,8.0,1,1,1,51.68,,,,,,,,,,,,,,,,,,0,0,1
2021_03_WAS_BUF,BUF,E.Sanders,pass,3361.0,1.0,661.0,2021,BUF,WAS,43.0,21.0,BUF,-330.0,281.0,0.7674418604651163,0.2624671916010498,BUF,0.7674418604651163,7.5,BUF,1,1,0,1,0,0,7.5,1,1,1,56.02,,,,,,,,,,,,,,,,,,0,0,1
2021_03_CHI_CLE,CLE,A.Hooper,pass,1823.0,2.0,23.0,2021,CLE,CHI,26.0,6.0,CLE,-375.0,315.0,0.7894736842105263,0.2409638554216867,CLE,0.7894736842105263,7.5,CLE,1,1,0,1,0,0,7.5,1,1,1,30.38,,,,,,,,,,,,,,,,,,0,0,1
2021_03_BAL_DET,BAL,D.Duvernay,pass,2001.0,2.0,201.0,2021,DET,BAL,17.0,19.0,BAL,292.0,-344.0,0.2551020408163265,0.7747747747747747,BAL,0.7747747747747747,-7.5,DET,1,1,0,0,1,0,7.5,1,0,0,33.35,,,,,,,,,,,,,,,,,,0,0,1
2021_03_ARI_JAX,ARI,K.Murray,run,3108.0,1.0,408.0,2021,JAX,ARI,19.0,31.0,ARI,304.0,-360.0,0.2475247524752475,0.782608695652174,ARI,0.782608695652174,-8.0,JAX,1,1,0,0,1,0,8.0,1,0,0,51.8,,,,,,,,,,,,,,,,,,0,0,1
2021_03_LAC_KC,LAC,K.Allen,pass,2641.0,2.0,841.0,2021,KC,LAC,24.0,30.0,LAC,-273.0,237.0,0.7319034852546917,0.2967359050445103,KC,0.7319034852546917,6.5,LAC,1,0,1,0,1,0,6.5,0,1,1,44.02,,,,,,,,,,,,,,,,,,0,0,1
2021_03_NO_NE,NO,A.Kamara,pass,3160.0,1.0,460.0,2021,NE,NO,13.0,28.0,NO,-144.0,130.0,0.5901639344262295,0.4347826086956521,NE,0.5901639344262295,3.0,NO,1,0,1,0,1,0,3.0,0,1,1,52.67,,,,,,,,,,,,,,,,,,0,0,1
2021_03_ATL_NYG,ATL,O.Zaccheaus,pass,1898.0,2.0,98.0,2021,NYG,ATL,14.0,17.0,ATL,-143.0,129.0,0.588477366255144,0.4366812227074236,NYG,0.588477366255144,3.0,ATL,1,0,1,0,1,0,3.0,0,1,1,31.63,,,,,,,,,,,,,,,,,,0,0,1
2021_03_CIN_PIT,CIN,T.Boyd,pass,2883.0,1.0,183.0,2021,PIT,CIN,10.0,24.0,CIN,-140.0,126.0,0.5833333333333334,0.4424778761061947,PIT,0.5833333333333334,2.5,PIT,1,1,0,0,1,0,2.5,0,0,0,48.05,,,,,,,,,,,,,,,,,,0,0,1
2021_03_IND_TEN,TEN,C.Rogers,pass,3098.0,1.0,398.0,2021,TEN,IND,25.0,16.0,TEN,-196.0,175.0,0.6621621621621622,0.3636363636363636,TEN,0.6621621621621622,4.5,TEN,1,1,0,1,0,0,4.5,1,1,1,51.63,,,,,,,,,,,,,,,,,,0,0,1
2021_03_NYJ_DEN,DEN,J.Williams,run,2912.0,1.0,212.0,2021,DEN,NYJ,26.0,0.0,DEN,-597.0,470.0,0.8565279770444764,0.175438596491228,DEN,0.8565279770444764,10.5,DEN,1,1,0,1,0,0,10.5,1,1,1,48.53,,,,,,,,,,,,,,,,,,0,0,1
2021_03_MIA_LV,MIA,E.Roberts,pass,3109.0,1.0,409.0,2021,LV,MIA,31.0,28.0,LV,-194.0,173.0,0.6598639455782312,0.3663003663003663,LV,0.6598639455782312,4.0,LV,0,1,0,0,1,0,4.0,1,0,1,51.82,,,,,,,,,,,,,,,,,,0,0,1
2021_03_TB_LA,LA,T.Higbee,pass,2548.0,2.0,748.0,2021,LA,TB,34.0,24.0,LA,-104.0,-106.0,0.5098039215686274,0.5145631067961165,TB,0.5145631067961165,-1.0,TB,1,0,1,1,0,1,1.0,0,0,0,42.47,,,,,,,,,,,,,,,,,,0,0,1
2021_03_SEA_MIN,SEA,D.Metcalf,pass,3332.0,1.0,632.0,2021,MIN,SEA,30.0,17.0,MIN,109.0,-120.0,0.4784688995215311,0.5454545454545454,SEA,0.5454545454545454,-2.0,SEA,0,0,1,0,1,1,2.0,0,1,0,55.53,,,,,,,,,,,,,,,,,,0,0,1
2021_03_GB_SF,GB,D.Adams,pass,2903.0,1.0,203.0,2021,SF,GB,28.0,30.0,GB,-179.0,160.0,0.6415770609318996,0.3846153846153846,SF,0.6415770609318996,3.5,GB,1,0,1,0,1,0,3.5,0,1,1,48.38,,,,,,,,,,,,,,,,,,0,0,1
2021_03_PHI_DAL,DAL,E.Elliott,run,3412.0,1.0,712.0,2021,DAL,PHI,41.0,21.0,DAL,-189.0,168.0,0.6539792387543253,0.373134328358209,DAL,0.6539792387543253,3.5,DAL,1,1,0,1,0,0,3.5,1,1,1,56.87,,,,,,,,,,,,,,,,,,0,0,1
2021_04_JAX_CIN,JAX,J.Robinson,run,2792.0,1.0,92.0,2021,CIN,JAX,24.0,21.0,CIN,-373.0,313.0,0.7885835095137421,0.2421307506053268,CIN,0.7885835095137421,7.5,JAX,0,0,1,0,1,0,7.5,1,1,0,46.53,,,,,,,,,,,,,,,,,,0,0,1
2021_04_WAS_ATL,ATL,C.Patterson,pass,2476.0,2.0,676.0,2021,ATL,WAS,30.0,34.0,WAS,106.0,-117.0,0.4854368932038835,0.5391705069124424,WAS,0.5391705069124424,-1.0,ATL,0,1,0,1,0,1,1.0,1,1,0,41.27,,,,,,,,,,,,,,,,,,0,0,1
2021_04_HOU_BUF,BUF,D.Knox,pass,2826.0,1.0,126.0,2021,BUF,HOU,40.0,0.0,BUF,-1500.0,988.0,0.9375,0.0919117647058823,BUF,0.9375,19.0,HOU,1,0,1,1,0,0,19.0,1,0,0,47.1,,,,,,,,,,,,,,,,,,0,0,1
2021_04_DET_CHI,CHI,D.Montgomery,run,3233.0,1.0,533.0,2021,CHI,DET,24.0,14.0,CHI,-148.0,134.0,0.5967741935483871,0.4273504273504273,CHI,0.5967741935483871,3.0,CHI,1,1,0,1,0,0,3.0,1,1,1,53.88,,,,,,,,,,,,,,,,,,0,0,1
2021_04_CAR_DAL,DAL,E.Elliott,run,3151.0,1.0,451.0,2021,DAL,CAR,36.0,28.0,DAL,-210.0,186.0,0.6774193548387096,0.3496503496503496,DAL,0.6774193548387096,4.5,DAL,1,1,0,1,0,0,4.5,1,1,1,52.52,,,,,,,,,,,,,,,,,,0,0,1
2021_04_IND_MIA,IND,J.Taylor,run,1974.0,2.0,174.0,2021,MIA,IND,17.0,27.0,IND,-144.0,130.0,0.5901639344262295,0.4347826086956521,MIA,0.5901639344262295,2.5,MIA,1,1,0,0,1,0,2.5,0,0,0,32.9,,,,,,,,,,,,,,,,,,0,0,1
2021_04_CLE_MIN,MIN,J.Jefferson,pass,3151.0,1.0,451.0,2021,MIN,CLE,7.0,14.0,CLE,-106.0,-105.0,0.5145631067961165,0.5121951219512195,MIN,0.5145631067961165,-1.0,MIN,0,1,0,1,0,1,1.0,0,1,0,52.52,,,,,,,,,,,,,,,,,,0,0,1
2021_04_NYG_NO,NYG,J.Ross,pass,2339.0,2.0,539.0,2021,NO,NYG,21.0,27.0,NYG,-337.0,286.0,0.7711670480549199,0.2590673575129533,NO,0.7711670480549199,7.5,NYG,1,0,1,0,1,0,7.5,0,1,1,38.98,,,,,,,,,,,,,,,,,,0,0,1
2021_04_TEN_NYJ,NYJ,Mi.Carter,run,2097.0,2.0,297.0,2021,NYJ,TEN,27.0,24.0,NYJ,206.0,-234.0,0.326797385620915,0.7005988023952096,TEN,0.7005988023952096,-5.5,NYJ,1,1,0,1,0,0,5.5,0,1,1,34.95,,,,,,,,,,,,,,,,,,0,0,1
2021_04_KC_PHI,KC,C.Edwards-Helaire,pass,3186.0,1.0,486.0,2021,PHI,KC,30.0,42.0,KC,296.0,-349.0,0.2525252525252525,0.77728285077951,KC,0.77728285077951,-7.5,PHI,1,1,0,0,1,0,7.5,1,0,0,53.1,,,,,,,,,,,,,,,,,,0,0,1
2021_04_ARI_LA,ARI,A.Green,pass,3058.0,1.0,358.0,2021,LA,ARI,20.0,37.0,ARI,-200.0,178.0,0.6666666666666666,0.3597122302158273,LA,0.6666666666666666,3.5,LA,1,1,0,0,1,0,3.5,0,0,0,50.97,,,,,,,,,,,,,,,,,,0,0,1
2021_04_SEA_SF,SF,R.Dwelley,pass,3280.0,1.0,580.0,2021,SF,SEA,21.0,28.0,SEA,-133.0,120.0,0.5708154506437768,0.4545454545454545,SF,0.5708154506437768,2.5,SEA,0,0,1,1,0,0,2.5,0,0,1,54.67,,,,,,,,,,,,,,,,,,0,0,1
2021_04_BAL_DEN,DEN,N.Fant,pass,2662.0,2.0,862.0,2021,DEN,BAL,7.0,23.0,BAL,-118.0,107.0,0.5412844036697247,0.4830917874396135,DEN,0.5412844036697247,1.0,DEN,0,1,0,1,0,1,1.0,0,1,0,44.37,,,,,,,,,,,,,,,,,,0,0,1
2021_04_PIT_GB,PIT,D.Johnson,pass,3311.0,1.0,611.0,2021,GB,PIT,27.0,17.0,GB,-276.0,239.0,0.7340425531914894,0.2949852507374631,GB,0.7340425531914894,6.5,PIT,0,0,1,0,1,0,6.5,1,1,0,55.18,,,,,,,,,,,,,,,,,,0,0,1
2021_04_TB_NE,NE,H.Henry,pass,2315.0,2.0,515.0,2021,NE,TB,17.0,19.0,TB,223.0,-255.0,0.3095975232198142,0.7183098591549296,TB,0.7183098591549296,-6.0,NE,0,1,0,1,0,0,6.0,1,1,0,38.58,,,,,,,,,,,,,,,,,,0,0,1
2021_04_LV_LAC,LAC,D.Parham,pass,3186.0,1.0,486.0,2021,LAC,LV,28.0,14.0,LAC,-161.0,144.0,0.6168582375478927,0.4098360655737705,LAC,0.6168582375478927,3.0,LAC,1,1,0,1,0,0,3.0,1,1,1,53.1,,,,,,,,,,,,,,,,,,0,0,1
2021_05_LA_SEA,SEA,D.Metcalf,pass,2350.0,2.0,550.0,2021,SEA,LA,17.0,26.0,LA,122.0,-135.0,0.4504504504504504,0.574468085106383,LA,0.574468085106383,-2.5,LA,0,0,1,1,0,1,2.5,1,0,1,39.17,,,,,,,,,,,,,,,,,,0,0,1
2021_05_NYJ_ATL,ATL,K.Pitts,pass,2807.0,1.0,107.0,2021,ATL,NYJ,27.0,20.0,ATL,-153.0,138.0,0.6047430830039525,0.4201680672268907,ATL,0.6047430830039525,3.0,ATL,1,1,0,1,0,0,3.0,1,1,1,46.78,,,,,,,,,,,,,,,,,,0,0,1
2021_05_PHI_CAR,CAR,T.Tremble,pass,2892.0,1.0,192.0,2021,CAR,PHI,18.0,21.0,PHI,-139.0,126.0,0.5815899581589958,0.4424778761061947,CAR,0.5815899581589958,2.5,PHI,0,0,1,1,0,0,2.5,0,0,1,48.2,,,,,,,,,,,,,,,,,,0,0,1
2021_05_GB_CIN,CIN,S.Perine,pass,2779.0,1.0,79.0,2021,CIN,GB,22.0,25.0,GB,111.0,-123.0,0.4739336492890995,0.5515695067264574,GB,0.5515695067264574,-2.0,GB,0,0,1,1,0,1,2.0,1,0,1,46.32,,,,,,,,,,,,,,,,,,0,0,1
2021_05_NE_HOU,HOU,A.Auclair,pass,2998.0,1.0,298.0,2021,HOU,NE,22.0,25.0,NE,288.0,-339.0,0.2577319587628865,0.7722095671981777,NE,0.7722095671981777,-8.0,HOU,0,1,0,1,0,0,8.0,1,1,0,49.97,,,,,,,,,,,,,,,,,,0,0,1
2021_05_TEN_JAX,TEN,K.Byard,pass,3559.0,1.0,859.0,2021,JAX,TEN,19.0,37.0,TEN,170.0,-191.0,0.3703703703703703,0.6563573883161512,TEN,0.6563573883161512,-4.0,JAX,1,1,0,0,1,0,4.0,1,0,0,59.32,,,,,,,,,,,,,,,,,,0,0,1
2021_05_DET_MIN,MIN,A.Mattison,pass,1949.0,2.0,149.0,2021,MIN,DET,19.0,17.0,MIN,-418.0,346.0,0.806949806949807,0.2242152466367713,MIN,0.806949806949807,10.0,DET,1,0,1,1,0,0,10.0,1,0,0,32.48,,,,,,,,,,,,,,,,,,0,0,1
2021_05_DEN_PIT,PIT,D.Johnson,pass,3429.0,1.0,729.0,2021,PIT,DEN,27.0,19.0,PIT,113.0,-124.0,0.4694835680751174,0.5535714285714286,DEN,0.5535714285714286,-2.0,PIT,1,1,0,1,0,1,2.0,0,1,1,57.15,,,,,,,,,,,,,,,,,,0,0,1
2021_05_MIA_TB,TB,G.Bernard,pass,3129.0,1.0,429.0,2021,TB,MIA,45.0,17.0,TB,-564.0,448.0,0.8493975903614458,0.1824817518248175,TB,0.8493975903614458,11.0,MIA,1,0,1,1,0,0,11.0,1,0,0,52.15,,,,,,,,,,,,,,,,,,0,0,1
2021_05_NO_WAS,NO,D.Harris,pass,3383.0,1.0,683.0,2021,WAS,NO,22.0,33.0,NO,117.0,-130.0,0.4608294930875576,0.5652173913043478,NO,0.5652173913043478,-2.5,NO,1,0,1,0,1,1,2.5,1,1,1,56.38,,,,,,,,,,,,,,,,,,0,0,1
2021_05_CLE_LAC,LAC,D.Parham,pass,2872.0,1.0,172.0,2021,LAC,CLE,47.0,42.0,LAC,-129.0,117.0,0.5633187772925764,0.4608294930875576,LAC,0.5633187772925764,2.5,LAC,1,1,0,1,0,0,2.5,1,1,1,47.87,,,,,,,,,,,,,,,,,,0,0,1
2021_05_CHI_LV,CHI,J.Horsted,pass,2596.0,2.0,796.0,2021,LV,CHI,9.0,20.0,CHI,-245.0,215.0,0.7101449275362319,0.3174603174603174,LV,0.7101449275362319,5.5,CHI,1,0,1,0,1,0,5.5,0,1,1,43.27,,,,,,,,,,,,,,,,,,0,0,1
2021_05_SF_ARI,ARI,J.Conner,run,3246.0,1.0,546.0,2021,ARI,SF,17.0,10.0,ARI,-266.0,231.0,0.726775956284153,0.3021148036253776,ARI,0.726775956284153,6.0,SF,1,0,1,1,0,0,6.0,1,0,0,54.1,,,,,,,,,,,,,,,,,,0,0,1
2021_05_NYG_DAL,DAL,C.Lamb,pass,2526.0,2.0,726.0,2021,DAL,NYG,44.0,20.0,DAL,-335.0,285.0,0.7701149425287356,0.2597402597402597,DAL,0.7701149425287356,7.5,DAL,1,1,0,1,0,0,7.5,1,1,1,42.1,,,,,,,,,,,,,,,,,,0,0,1
2021_05_BUF_KC,BUF,J.Allen,run,2981.0,1.0,281.0,2021,KC,BUF,20.0,38.0,BUF,-134.0,121.0,0.5726495726495726,0.4524886877828054,KC,0.5726495726495726,2.5,KC,1,1,0,0,1,0,2.5,0,0,0,49.68,,,,,,,,,,,,,,,,,,0,0,1
2021_05_IND_BAL,IND,J.Taylor,pass,3491.0,1.0,791.0,2021,BAL,IND,31.0,25.0,BAL,-356.0,301.0,0.7807017543859649,0.2493765586034912,BAL,0.7807017543859649,7.5,BAL,0,1,0,0,1,0,7.5,1,0,1,58.18,,,,,,,,,,,,,,,,,,0,0,1
2021_06_TB_PHI,TB,O.Howard,pass,3272.0,1.0,572.0,2021,PHI,TB,22.0,28.0,TB,238.0,-274.0,0.2958579881656805,0.732620320855615,TB,0.732620320855615,-7.0,TB,1,0,1,0,1,0,7.0,1,1,1,54.53,,,,,,,,,,,,,,,,,,0,0,1
2021_06_MIA_JAX,MIA,J.Waddle,pass,3168.0,1.0,468.0,2021,JAX,MIA,23.0,20.0,JAX,110.0,-122.0,0.4761904761904761,0.5495495495495496,MIA,0.5495495495495496,-2.5,MIA,0,0,1,0,1,1,2.5,0,1,0,52.8,,,,,,,,,,,,,,,,,,0,0,1
2021_06_LAC_BAL,BAL,L.Murray,run,3017.0,1.0,317.0,2021,BAL,LAC,34.0,6.0,BAL,-166.0,149.0,0.6240601503759399,0.4016064257028112,BAL,0.6240601503759399,3.0,LAC,1,0,1,1,0,0,3.0,1,0,0,50.28,,,,,,,,,,,,,,,,,,0,0,1
2021_06_MIN_CAR,CAR,C.Hubbard,run,3211.0,1.0,511.0,2021,CAR,MIN,28.0,34.0,MIN,121.0,-134.0,0.4524886877828054,0.5726495726495726,MIN,0.5726495726495726,-2.5,CAR,0,1,0,1,0,1,2.5,1,1,0,53.52,,,,,,,,,,,,,,,,,,0,0,1
2021_06_GB_CHI,CHI,K.Herbert,run,3108.0,1.0,408.0,2021,CHI,GB,14.0,24.0,GB,201.0,-228.0,0.3322259136212624,0.6951219512195121,GB,0.6951219512195121,-5.5,GB,0,0,1,1,0,0,5.5,1,0,1,51.8,,,,,,,,,,,,,,,,,,0,0,1
2021_06_CIN_DET,CIN,C.Evans,pass,3211.0,1.0,511.0,2021,DET,CIN,11.0,34.0,CIN,171.0,-192.0,0.3690036900369003,0.6575342465753424,CIN,0.6575342465753424,-3.5,DET,1,1,0,0,1,0,3.5,1,0,0,53.52,,,,,,,,,,,,,,,,,,0,0,1
2021_06_HOU_IND,IND,P.Campbell,pass,2819.0,1.0,119.0,2021,IND,HOU,31.0,3.0,IND,-442.0,363.0,0.8154981549815498,0.2159827213822894,IND,0.8154981549815498,10.5,HOU,1,0,1,1,0,0,10.5,1,0,0,46.98,,,,,,,,,,,,,,,,,,0,0,1
2021_06_LA_NYG,LA,R.Woods,pass,2434.0,2.0,634.0,2021,NYG,LA,11.0,38.0,LA,280.0,-328.0,0.2631578947368421,0.7663551401869159,LA,0.7663551401869159,-7.5,NYG,1,1,0,0,1,0,7.5,1,0,0,40.57,,,,,,,,,,,,,,,,,,0,0,1
2021_06_KC_WAS,KC,Da.Williams,run,3253.0,1.0,553.0,2021,WAS,KC,13.0,31.0,KC,223.0,-255.0,0.3095975232198142,0.7183098591549296,KC,0.7183098591549296,-6.0,WAS,1,1,0,0,1,0,6.0,1,0,0,54.22,,,,,,,,,,,,,,,,,,0,0,1
2021_06_ARI_CLE,ARI,C.Kirk,pass,3220.0,1.0,520.0,2021,CLE,ARI,14.0,37.0,ARI,-143.0,129.0,0.588477366255144,0.4366812227074236,CLE,0.588477366255144,3.0,CLE,1,1,0,0,1,0,3.0,0,0,0,53.67,,,,,,,,,,,,,,,,,,0,0,1
2021_06_LV_DEN,LV,H.Ruggs,pass,3423.0,1.0,723.0,2021,DEN,LV,24.0,34.0,LV,-205.0,182.0,0.6721311475409836,0.3546099290780142,DEN,0.6721311475409836,5.0,LV,1,0,1,0,1,0,5.0,0,1,1,57.05,,,,,,,,,,,,,,,,,,0,0,1
2021_06_DAL_NE,NE,D.Harris,run,3327.0,1.0,627.0,2021,NE,DAL,29.0,35.0,DAL,169.0,-189.0,0.3717472118959107,0.6539792387543253,DAL,0.6539792387543253,-3.5,DAL,0,0,1,1,0,0,3.5,1,0,1,55.45,,,,,,,,,,,,,,,,,,0,0,1
2021_06_SEA_PIT,PIT,N.Harris,pass,2404.0,2.0,604.0,2021,PIT,SEA,23.0,20.0,PIT,-213.0,189.0,0.6805111821086262,0.3460207612456747,PIT,0.6805111821086262,5.5,PIT,1,1,0,1,0,0,5.5,1,1,1,40.07,,,,,,,,,,,,,,,,,,0,0,1
2021_06_BUF_TEN,TEN,D.Henry,run,2491.0,2.0,691.0,2021,TEN,BUF,34.0,31.0,TEN,210.0,-239.0,0.3225806451612903,0.7050147492625368,BUF,0.7050147492625368,-6.0,TEN,1,1,0,1,0,0,6.0,0,1,1,41.52,,,,,,,,,,,,,,,,,,0,0,1
2021_07_DEN_CLE,CLE,D.Johnson,run,3449.0,1.0,749.0,2021,CLE,DEN,17.0,14.0,CLE,-121.0,110.0,0.5475113122171946,0.4761904761904761,CLE,0.5475113122171946,2.0,CLE,1,1,0,1,0,1,2.0,1,1,1,57.48,,,,,,,,,,,,,,,,,,0,0,1
2021_07_CIN_BAL,CIN,C.Uzomah,pass,2200.0,2.0,400.0,2021,BAL,CIN,17.0,41.0,CIN,-272.0,236.0,0.7311827956989247,0.2976190476190476,BAL,0.7311827956989247,6.5,CIN,1,0,1,0,1,0,6.5,0,1,1,36.67,,,,,,,,,,,,,,,,,,0,0,1
2021_07_WAS_GB,GB,D.Adams,pass,3140.0,1.0,440.0,2021,GB,WAS,24.0,10.0,GB,-397.0,331.0,0.7987927565392354,0.2320185614849187,GB,0.7987927565392354,8.5,GB,1,1,0,1,0,0,8.5,1,1,1,52.33,,,,,,,,,,,,,,,,,,0,0,1
2021_07_ATL_MIA,MIA,I.Ford,pass,3178.0,1.0,478.0,2021,MIA,ATL,28.0,30.0,ATL,117.0,-129.0,0.4608294930875576,0.5633187772925764,ATL,0.5633187772925764,-1.5,MIA,0,1,0,1,0,1,1.5,1,1,0,52.97,,,,,,,,,,,,,,,,,,0,0,1
2021_07_NYJ_NE,NE,N.Agholor,pass,3469.0,1.0,769.0,2021,NE,NYJ,54.0,13.0,NE,-303.0,261.0,0.7518610421836228,0.2770083102493075,NE,0.7518610421836228,7.0,NE,1,1,0,1,0,0,7.0,1,1,1,57.82,,,,,,,,,,,,,,,,,,0,0,1
2021_07_CAR_NYG,NYG,D.Pettis,pass,965.0,3.0,65.0,2021,NYG,CAR,25.0,3.0,NYG,139.0,-154.0,0.4184100418410041,0.6062992125984252,CAR,0.6062992125984252,-3.0,CAR,1,0,1,1,0,0,3.0,0,0,0,16.08,,,,,,,,,,,,,,,,,,0,0,1
2021_07_KC_TEN,TEN,M.Pruitt,pass,3355.0,1.0,655.0,2021,TEN,KC,27.0,3.0,TEN,185.0,-209.0,0.3508771929824561,0.6763754045307443,KC,0.6763754045307443,-4.0,TEN,1,1,0,1,0,0,4.0,0,1,1,55.92,,,,,,,,,,,,,,,,,,0,0,1
2021_07_DET_LA,DET,D.Swift,pass,3441.0,1.0,741.0,2021,LA,DET,28.0,19.0,LA,-1256.0,860.0,0.9262536873156342,0.1041666666666666,LA,0.9262536873156342,17.0,DET,0,0,1,0,1,0,17.0,1,1,0,57.35,,,,,,,,,,,,,,,,,,0,0,1
2021_07_PHI_LV,PHI,K.Gainwell,pass,3368.0,1.0,668.0,2021,LV,PHI,33.0,22.0,LV,-108.0,-102.0,0.5192307692307693,0.504950495049505,LV,0.5192307692307693,1.0,PHI,0,0,1,0,1,1,1.0,1,1,0,56.13,,,,,,,,,,,,,,,,,,0,0,1
2021_07_HOU_ARI,ARI,D.Hopkins,pass,2345.0,2.0,545.0,2021,ARI,HOU,31.0,5.0,ARI,-1766.0,1119.0,0.9464094319399786,0.0820344544708777,ARI,0.9464094319399786,20.5,ARI,1,1,0,1,0,0,20.5,1,1,1,39.08,,,,,,,,,,,,,,,,,,0,0,1
2021_07_CHI_TB,TB,L.Fournette,run,3423.0,1.0,723.0,2021,TB,CHI,38.0,3.0,TB,-644.0,501.0,0.8655913978494624,0.1663893510815307,TB,0.8655913978494624,12.5,CHI,1,0,1,1,0,0,12.5,1,0,0,57.05,,,,,,,,,,,,,,,,,,0,0,1
2021_07_IND_SF,SF,E.Mitchell,run,3318.0,1.0,618.0,2021,SF,IND,18.0,30.0,IND,-169.0,152.0,0.6282527881040892,0.3968253968253968,SF,0.6282527881040892,3.5,SF,0,1,0,1,0,0,3.5,0,1,0,55.3,,,,,,,,,,,,,,,,,,0,0,1
2021_07_NO_SEA,SEA,D.Metcalf,pass,3322.0,1.0,622.0,2021,SEA,NO,10.0,13.0,NO,208.0,-237.0,0.3246753246753247,0.7032640949554896,NO,0.7032640949554896,-6.0,SEA,0,1,0,1,0,0,6.0,1,1,0,55.37,,,,,,,,,,,,,,,,,,0,0,1
2021_08_GB_ARI,ARI,C.Edmonds,run,3081.0,1.0,381.0,2021,ARI,GB,21.0,24.0,GB,-279.0,242.0,0.7361477572559367,0.2923976608187134,ARI,0.7361477572559367,6.5,GB,0,0,1,1,0,0,6.5,0,0,1,51.35,,,,,,,,,,,,,,,,,,0,0,1
2021_08_CAR_ATL,ATL,C.Patterson,pass,2646.0,2.0,846.0,2021,ATL,CAR,13.0,19.0,CAR,-129.0,117.0,0.5633187772925764,0.4608294930875576,ATL,0.5633187772925764,2.5,CAR,0,0,1,1,0,0,2.5,0,0,1,44.1,,,,,,,,,,,,,,,,,,0,0,1
