game_id,first_td_real_timestamp
2024_09_NO_CAR,2024-11-03T18:52:47.853Z
2024_09_TB_KC,2024-11-05T01:52:44.823Z
2024_09_WAS_NYG,2024-11-03T18:21:10.867Z
2024_10_ATL_NO,2024-11-10T18:54:03.310Z
2024_10_BUF_IND,2024-11-10T18:06:17Z
2024_10_CIN_BAL,2024-11-08T01:29:20.013Z
2024_10_DEN_KC,2024-11-10T18:35:53.720Z
2024_10_DET_HOU,2024-11-11T01:34:46Z
2024_10_MIA_LA,2024-11-12T01:20:02.863Z
2024_10_MIN_JAX,2024-11-10T18:27:25.277Z
2024_10_NE_CHI,2024-11-10T19:13:30.033Z
2024_10_NYG_CAR,2024-11-10T14:47:14.713Z
2024_10_NYJ_ARI,2024-11-10T21:34:09.767Z
2024_10_PHI_DAL,2024-11-10T21:41:49.440Z
2024_10_PIT_WAS,2024-11-10T18:18:00.817Z
2024_10_SF_TB,2024-11-10T18:22:09.177Z
2024_10_TEN_LAC,2024-11-10T21:22:11.077Z
2024_11_ATL_DEN,2024-11-17T21:13:26.330Z
2024_11_BAL_PIT,2024-11-17T19:22:46.160Z
2024_11_CIN_LAC,2024-11-18T01:49:51.970Z
2024_11_CLE_NO,2024-11-17T18:12:40.993Z
2024_11_GB_CHI,2024-11-17T18:07:39.433Z
2024_11_HOU_DAL,2024-11-19T01:20:56.423Z
2024_11_IND_NYJ,2024-11-17T18:38:58.113Z
2024_11_JAX_DET,2024-11-17T18:18:37.367Z
2024_11_KC_BUF,2024-11-17T21:34:32.827Z
2024_11_LA_NE,2024-11-17T18:21:50.600Z
2024_11_LV_MIA,2024-11-17T18:14:49.077Z
2024_11_MIN_TEN,2024-11-17T18:32:51.383Z
2024_11_SEA_SF,2024-11-17T21:27:28.763Z
2024_11_WAS_PHI,2024-11-15T01:41:38.013Z
2024_12_ARI_SEA,2024-11-24T22:39:38.250Z
2024_12_BAL_LAC,2024-11-26T01:21:24.047Z
2024_12_DAL_WAS,2024-11-24T19:49:33Z
2024_12_DEN_LV,2024-11-24T21:48:43.507Z
2024_12_DET_IND,2024-11-24T18:38:28.290Z
2024_12_KC_CAR,2024-11-24T18:04:24.610Z
2024_12_MIN_CHI,2024-11-24T18:38:38.720Z
2024_12_NE_MIA,2024-11-24T18:33:23Z
2024_12_PHI_LA,2024-11-25T01:49:30.137Z
2024_12_PIT_CLE,2024-11-22T02:08:44.060Z
2024_12_SF_GB,2024-11-24T21:36:01.017Z
2024_12_TB_NYG,2024-11-24T18:13:27.443Z
2024_12_TEN_HOU,2024-11-24T18:03:36.210Z
2024_13_ARI_MIN,2024-12-01T20:05:22.800Z
2024_13_CHI_DET,2024-11-28T18:09:15.997Z
2024_13_CLE_DEN,2024-12-03T01:33:09.383Z
2024_13_HOU_JAX,2024-12-01T20:06:28.750Z
2024_13_IND_NE,2024-12-01T18:17:36.257Z
2024_13_LAC_ATL,2024-12-01T18:19:53.520Z
2024_13_LA_NO,2024-12-01T22:41:32.193Z
2024_13_LV_KC,2024-11-29T21:11:07.230Z
2024_13_MIA_GB,2024-11-29T01:31:25.417Z
2024_13_NYG_DAL,2024-11-28T22:02:44.700Z
2024_13_PHI_BAL,2024-12-01T21:54:15.280Z
2024_13_PIT_CIN,2024-12-01T18:12:25Z
2024_13_SEA_NYJ,2024-12-01T18:30:15.270Z
2024_13_SF_BUF,2024-12-02T01:46:08.400Z
2024_13_TB_CAR,2024-12-01T21:28:11.470Z
2024_13_TEN_WAS,2024-12-01T18:08:53Z
2024_14_ATL_MIN,2024-12-08T18:10:14.190Z
2024_14_BUF_LA,2024-12-08T21:33:22.810Z
2024_14_CAR_PHI,2024-12-08T18:49:58.353Z
2024_14_CHI_SF,2024-12-08T21:29:48.570Z
2024_14_CIN_DAL,2024-12-10T01:24:10.287Z
2024_14_CLE_PIT,2024-12-08T18:21:27.677Z
2024_14_GB_DET,2024-12-06T01:25:25.673Z
2024_14_JAX_TEN,2024-12-08T20:21:16.167Z
2024_14_LAC_KC,2024-12-09T02:43:57.243Z
2024_14_LV_TB,2024-12-08T18:12:46.563Z
2024_14_NO_NYG,2024-12-08T18:32:40.027Z
2024_14_NYJ_MIA,2024-12-08T18:09:05.400Z
2024_14_SEA_ARI,2024-12-08T21:10:16.777Z
2024_15_ATL_LV,2024-12-17T01:56:15.450Z
2024_15_BAL_NYG,2024-12-15T18:24:51.807Z
2024_15_BUF_DET,2024-12-15T21:33:47.590Z
2024_15_CHI_MIN,2024-12-17T01:21:33.710Z
2024_15_CIN_TEN,2024-12-15T18:10:12.893Z
2024_15_DAL_CAR,2024-12-15T18:44:12.517Z
2024_15_GB_SEA,2024-12-16T01:29:57.790Z
2024_15_IND_DEN,2024-12-15T21:32:22.397Z
2024_15_KC_CLE,2024-12-15T18:08:30.803Z
2024_15_MIA_HOU,2024-12-15T18:58:15.717Z
2024_15_NE_ARI,2024-12-15T21:56:06.227Z
2024_15_NYJ_JAX,2024-12-15T18:12:01.857Z
2024_15_PIT_PHI,2024-12-15T22:02:54.763Z
2024_15_TB_LAC,2024-12-15T21:30:18.687Z
2024_15_WAS_NO,2024-12-15T18:19:46.867Z
2024_16_ARI_CAR,2024-12-22T18:20:59.453Z
2024_16_CLE_CIN,2024-12-22T18:17:00.067Z
2024_16_DEN_LAC,2024-12-20T01:26:38.560Z
2024_16_DET_CHI,2024-12-22T18:22:53.453Z
2024_16_HOU_KC,2024-12-21T18:16:21.803Z
2024_16_JAX_LV,2024-12-22T21:59:46.513Z
2024_16_LA_NYJ,2024-12-22T18:23:23Z
2024_16_MIN_SEA,2024-12-22T21:14:53.837Z
2024_16_NE_BUF,2024-12-22T21:30:27.823Z
2024_16_NO_GB,2024-12-24T01:23:02.233Z
2024_16_NYG_ATL,2024-12-22T18:35:04.350Z
2024_16_PHI_WAS,2024-12-22T18:11:11.417Z
2024_16_PIT_BAL,2024-12-21T21:52:27.897Z
2024_16_SF_MIA,2024-12-22T22:07:49.747Z
2024_16_TB_DAL,2024-12-23T01:44:10.467Z
2024_16_TEN_IND,2024-12-22T18:15:46.243Z
2024_17_ARI_LA,2024-12-29T02:19:18.870Z
2024_17_ATL_WAS,2024-12-30T01:31:30.403Z
2024_17_BAL_HOU,2024-12-25T21:42:01.200Z
2024_17_CAR_TB,2024-12-29T18:07:00.823Z
2024_17_DAL_PHI,2024-12-29T18:07:14.880Z
2024_17_DEN_CIN,2024-12-28T22:41:02.457Z
2024_17_DET_SF,2024-12-31T01:24:29.747Z
2024_17_GB_MIN,2024-12-29T22:08:10.783Z
2024_17_IND_NYG,2024-12-29T18:27:51.093Z
2024_17_KC_PIT,2024-12-25T18:12:29.103Z
2024_17_LAC_NE,2024-12-28T18:24:23.507Z
2024_17_LV_NO,2024-12-29T18:43:05.280Z
2024_17_MIA_CLE,2024-12-29T22:51:01.573Z
2024_17_NYJ_BUF,2024-12-29T18:16:07.507Z
2024_17_TEN_JAX,2024-12-29T18:44:10.047Z
2024_18_BUF_NE,2025-01-05T18:20:29.583Z
2024_18_CAR_ATL,2025-01-05T18:46:43.727Z
2024_18_CHI_GB,2025-01-05T18:19:46.973Z
2024_18_CIN_PIT,2025-01-05T01:13:46.487Z
2024_18_CLE_BAL,2025-01-04T21:47:59.817Z
2024_18_HOU_TEN,2025-01-05T18:11:04.197Z
2024_18_JAX_IND,2025-01-05T18:04:37.930Z
2024_18_KC_DEN,2025-01-05T21:29:38.760Z
2024_18_LAC_LV,2025-01-05T22:09:27.657Z
2024_18_MIA_NYJ,2025-01-05T22:23:01.790Z
2024_18_MIN_DET,2025-01-06T01:48:15.913Z
2024_18_NO_TB,2025-01-05T18:56:50.737Z
2024_18_NYG_PHI,2025-01-05T18:15:39.513Z
2024_18_SEA_LA,2025-01-05T21:48:22.867Z
2024_18_SF_ARI,2025-01-05T22:11:31.347Z
2024_18_WAS_DAL,2025-01-05T19:56:29.673Z
2024_19_DEN_BUF,2025-01-12T18:05:54.457Z
2024_19_GB_PHI,2025-01-12T21:46:09.417Z
2024_19_LAC_HOU,2025-01-11T22:58:56.020Z
2024_19_MIN_LA,2025-01-14T01:23:17.600Z
2024_19_PIT_BAL,2025-01-12T01:28:14.737Z
2024_19_WAS_TB,2025-01-13T01:55:42.077Z
2024_20_BAL_BUF,2025-01-19T23:46:40.430Z
2024_20_HOU_KC,2025-01-18T22:31:24.793Z
2024_20_LA_PHI,2025-01-19T20:06:41.010Z
2024_20_WAS_DET,2025-01-19T01:28:43.880Z
2024_21_BUF_KC,2025-01-26T23:49:17.840Z
2024_21_WAS_PHI,2025-01-26T20:18:19.353Z
2024_22_KC_PHI,2025-02-10T00:04:48.150Z
